concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
45601549	40480160	Maps to	19700101	20991231	
45601550	40480160	Maps to	19700101	20991231	
45601555	40480160	Maps to	19700101	20991231	
45601559	40480160	Maps to	19700101	20991231	
45601563	40480160	Maps to	19700101	20991231	
45601567	40480160	Maps to	19700101	20991231	
45601773	4188598	Maps to	20190109	20991231	
45601774	4188598	Maps to	20190109	20991231	
45601775	4188598	Maps to	20190109	20991231	
45601776	4188598	Maps to	20190109	20991231	
45602092	375671	Maps to	19700101	20991231	
45602885	4155034	Maps to	19700101	20991231	
45602887	4155034	Maps to	19700101	20991231	
45602899	4155034	Maps to	19700101	20991231	
45602901	4155034	Maps to	19700101	20991231	
45603282	4113008	Maps to	20171001	20991231	
45603321	4152936	Maps to	19700101	20991231	
45603950	81151	Maps to	20171001	20991231	
45605402	43530656	Maps to	20171001	20991231	
45605405	201826	Maps to	19700101	20991231	
45605458	438130	Maps to	19700101	20991231	
45606057	80809	Maps to	20190109	20991231	
45606058	80809	Maps to	19700101	20991231	
45606059	80809	Maps to	19700101	20991231	
45606060	80809	Maps to	19700101	20991231	
45606325	40480160	Maps to	19700101	20991231	
45606327	40480160	Maps to	19700101	20991231	
45606328	40480160	Maps to	19700101	20991231	
45606329	40480160	Maps to	19700101	20991231	
45606336	40480160	Maps to	19700101	20991231	
45606337	40480160	Maps to	19700101	20991231	
45606338	40480160	Maps to	19700101	20991231	
45606339	40480160	Maps to	19700101	20991231	
45606342	40480160	Maps to	19700101	20991231	
45606344	40480160	Maps to	19700101	20991231	
45606489	195588	Maps to	19700101	20991231	
45606534	4188598	Maps to	20190109	20991231	
45606535	4188598	Maps to	20190109	20991231	
45606536	4188598	Maps to	20190109	20991231	
45606539	137613	Maps to	19700101	20991231	
45606818	437663	Maps to	19700101	20991231	
45607311	4237458	Maps to	19700101	20991231	
45607312	4237458	Maps to	19700101	20991231	
45607716	4155034	Maps to	19700101	20991231	
45607717	4155034	Maps to	19700101	20991231	
45607718	4155034	Maps to	19700101	20991231	
45607720	4155034	Maps to	19700101	20991231	
45607987	78272	Maps to	19700101	20991231	
45607989	78272	Maps to	19700101	20991231	
45608059	4113008	Maps to	20171001	20991231	
45608717	81151	Maps to	19700101	20991231	
45608719	81151	Maps to	19700101	20991231	
45609961	4060985	Maps to	19700101	20991231	
45609962	4060985	Maps to	19700101	20991231	
45609963	4256640	Maps to	20140701	20991231	
45754710	4336464	Maps to	19700101	20991231	
45754739	4249893	Maps to	19700101	20991231	
45754742	4163971	Maps to	19700101	20991231	
45757499	45757499	Maps to	20150131	20991231	
45757499	45757499	Maps to	20150131	20991231	
45763582	45763582	Maps to	20150131	20991231	
45763582	45763582	Maps to	20150131	20991231	
45766064	45766064	Maps to	20150131	20991231	
45766064	45766064	Maps to	20150131	20991231	
45766298	45766298	Maps to	20150131	20991231	
45766298	45766298	Maps to	20150131	20991231	
45769019	45769019	Maps to	20150131	20991231	
45769019	45769019	Maps to	20150131	20991231	
45769905	45769905	Maps to	20150131	20991231	
45769905	45769905	Maps to	20150131	20991231	
45770830	45770830	Maps to	20150131	20991231	
45770830	45770830	Maps to	20150131	20991231	
46235010	46235010	Maps to	20150629	20991231	
46235010	46235010	Maps to	20150629	20991231	
46236327	46236327	Maps to	20150629	20991231	
46236327	46236327	Maps to	20150629	20991231	
46273076	4243062	Maps to	20160131	20991231	
